Prince Charming | David Nolan, character, 10234
Snow White | Mary Margaret Blanchard, character, 11659
Emma Swan, character, 30277
Miscarriage, freeform, 9112
Evil Queen | Regina Mills/Emma Swan, relationship, 15094
Evil Queen | Regina Mills, character, 24843
Henry Mills (Once Upon a Time), character, 12315
Baelfire | Neal Cassidy, character, 4064
Robin Hood (Once Upon a Time), character, 5088
Red Riding Hood | Ruby, character, 6973
Lesbian Character, freeform, 43196
Fairy Tale Elements, freeform, 31521
Alternate Universe - Modern with Magic, freeform, 9407
Curses, freeform, 16256
Prince "Charming" James | David Nolan/Snow White | Mary Margaret Blanchard, relationship, 3130
Prince "Charming" James | David Nolan, character, 10234
Werewolf Mates, freeform, 3214
Royalty, freeform, 57082
Captain Hook | Killian Jones, character, 15524
Fingering, freeform, 236724
Complete, freeform, 21992
Tumblr Prompt, freeform, 32876
Road Trips, freeform, 18597
Sacrifice, freeform, 13053
Mulan (Once Upon a Time), character, 1191
Isaac Lahey, character, 25502
Chris Argent, character, 10136
Scott McCall, character, 49131
Sheriff Stilinski, character, 25477
Kira Yukimura, character, 9201
Liam Dunbar, character, 10386
Theo Raeken, character, 8724
High School, freeform, 111311
Trans Character, freeform, 115614
Emotional Sex, freeform, 6081
Scott McCall (Teen Wolf), character, 49131
Episode Tag, freeform, 16930
What-If, freeform, 13342
Female Reader - Character, character, 223746
Allison Argent, character, 22359
Lydia Martin, character, 33385
Derek Hale, character, 74908
Jackson Whittemore, character, 15592
Liam Dunbar/Theo Raeken, relationship, 5275
Mason Hewitt, character, 4164
Corey Bryant, character, 2628
Redemption, freeform, 25900
Derek Hale/Stiles Stilinski, relationship, 64936
Tumblr Ask Box Fic, freeform, 4246
Sheriff Stilinski's Name is John, freeform, 2173
Peter Hale/Stiles Stilinski, relationship, 8771
Peter Hale, character, 23269
Illnesses, freeform, 101848
Laura Hale, character, 8012
Danny Mahealani, character, 8249
Erica Reyes, character, 17183
Vernon Boyd, character, 14602
Everyone Is Alive, freeform, 48302
Period-Typical Homophobia, freeform, 17133
Malia Tate, character, 8853
Emotional/Psychological Abuse, freeform, 39876
Verbal Abuse, freeform, 8425
Canon Lesbian Relationship, freeform, 4517
Cutting, freeform, 6853
Levi/Eren Yeager, relationship, 17181
Jean Kirstein, character, 22986
Mikasa Ackerman, character, 23516
Erwin Smith, character, 24602
Hange Zoë, character, -2
High School AU, freeform, 86339
Levi (Shingeki no Kyojin), character, 43087
Minor Injuries, freeform, 21265
Eren Yeager, character, 39457
Alternate Universe - Reincarnation, freeform, 11361
Hallucinations, freeform, 16803
Recovered Memories, freeform, 2485
Past Character Death, freeform, 20939
Inspired by Music, freeform, 27400
Levi/Erwin Smith, relationship, 11422
War, freeform, 50820
Action & Romance, freeform, 8444
Worldbuilding, freeform, 18168
Midoriya Izuku/Reader, relationship, 2498
Bakugou Katsuki, character, 122940
Todoroki Shouto, character, 72323
Kirishima Eijirou, character, 64831
Yagi Toshinori | All Might, character, 39960
Aizawa Shouta | Eraserhead, character, 67472
Shigaraki Tomura | Shimura Tenko, character, 23012
Sensei | All For One, character, 10849
Eri (My Hero Academia), character, 10049
Tsukauchi Naomasa, character, 5722
League of Villains (My Hero Academia), character, 9165
Midoriya Inko, character, 24284
Midoriya Izuku, character, 133040
Uraraka Ochako, character, 47863
Iida Tenya, character, 29214
Gender-Neutral Pronouns, freeform, 18795
Manga & Anime, freeform, 3356
Abduction, freeform, 78769
Midoriya Izuku Has One for All Quirk, freeform, 5075
Bakugou Katsuki/Reader, relationship, 5922
Yandere, freeform, 16793
Stalking, freeform, 18673
Female Midoriya Izuku, freeform, 2536
Kaminari Denki, character, 47039
Dabi | Todoroki Touya, character, 32833
Takami Keigo | Hawks, character, 22381
Shinsou Hitoshi, character, 36150
Toga Himiko, character, 13463
Bakugou Katsuki Swears A Lot, freeform, 22353
Soft Bakugou Katsuki, freeform, 8016
Characters Are Pro Heroes (My Hero Academia), freeform, 14534
Pro Hero Midoriya Izuku, freeform, 4280
Protective Bakugou Katsuki, freeform, 7633
Bakugou Katsuki is Bad at Feelings, freeform, 16006
Todoroki Shouto/Reader, relationship, 2490
Class 1-A (My Hero Academia), character, 35263
Ashido Mina, character, 34092
POV Female Character, freeform, -2
Strong Female Characters, freeform, 5124
Protective Kirishima Eijirou, freeform, 1450
Sanzu Haruchiyo, character, 2685
Koko | Kokonoi Hajime, character, 2470
Mikey | Sano Manjirou, character, 6826
Takemitchy | Hanagaki Takemichi, character, 6329
Nedzu (My Hero Academia), character, 7326
Gojo Satoru, character, 21473
Sukuna | Ryoumen Sukuna, character, 7467
Itadori Yuuji, character, 13847
Fushiguro Megumi, character, 14573
Kamado Tanjirou, character, 8032
Kamado Nezuko, character, 4171
Protective Aizawa Shouta | Eraserhead, freeform, 4879
Dimension Travel, freeform, 9985
Bakugou Katsuki & Midoriya Izuku, relationship, 14389
Midoriya Izuku & Shinsou Hitoshi, relationship, 5188
Aizawa Shouta | Eraserhead & Midoriya Izuku, relationship, 10012
Midoriya Izuku & Yagi Toshinori | All Might, relationship, 6435
Class 1-A & Midoriya Izuku, relationship, 4262
Midoriya Izuku & Todoroki Shouto, relationship, 6551
Hatsume Mei, character, 5554
Chisaki Kai | Overhaul, character, 4926
BAMF Midoriya Izuku, freeform, 8615
Scary Midoriya Izuku, freeform, 665
Parental Aizawa Shouta | Eraserhead, freeform, 15142
Parental Yagi Toshinori | All Might, freeform, 4708
Shinsou Hitoshi Replaces Mineta Minoru, freeform, 4358
Quirkless Midoriya Izuku, freeform, 11450
Midoriya Izuku/Toga Himiko, relationship, 781
Tobita Danjuurou | Gentle Criminal, character, 246
Oguro Iwao | Knuckleduster, character, 175
Midoriya Izuku/Todoroki Shouto, relationship, 22135
Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic, relationship, 18646
Midoriya Hisashi, character, 5572
Yamada Hizashi | Present Mic, character, 30531
Midoriya Izuku is a Ray of Sunshine, freeform, 5945
Todoroki Enji | Endeavor's Bad Parenting, freeform, 7259
Todoroki Enji | Endeavor, character, 19630
Todoroki Rei, character, 6238
Asui Tsuyu, character, 16935
Yaoyorozu Momo, character, 25238
Sero Hanta, character, 25062
Toogata Mirio, character, 6370
Tragedy, freeform, 41586
Gore, freeform, 46802
Todoroki Shouto is Bad at Feelings, freeform, 2858
Drug Abuse, freeform, 7383
Todoroki Shouto Needs a Hug, freeform, 2964
Sexual Abuse, freeform, 18181
Kink, freeform, 165244
Midoriya Izuku Does Not Have One for All Quirk, freeform, 8791
Hagakure Tooru, character, 8575
Jirou Kyouka, character, 21223
My First Work in This Fandom, freeform, 16658
Slow To Update, freeform, 9811
Bakugou Katsuki/Midoriya Izuku, relationship, 35391
Midoriya Izuku Has a Quirk, freeform, 9919
Bakugou Mitsuki, character, 9617
Bakugou Katsuki Needs a Hug, freeform, 2922
Midoriya Izuku is a Dork, freeform, 3938
Growing Up, freeform, 27917
Epic Friendship, freeform, 2849
Romantic Comedy, freeform, 19653
Alternate Universe - No Quirks (My Hero Academia), freeform, 11664
Insecurity, freeform, 52216
Past Sexual Abuse, freeform, 8963
Trust Issues, freeform, 14861
Daddy Issues, freeform, 10447
Mommy Issues, freeform, 3898
Christmas Eve, freeform, 6871
Winter, freeform, 13778
Midoriya Izuku/Uraraka Ochako, relationship, 8065
Hank McCoy, character, 6814
Kitty Pryde, character, 2950
Bobby Drake, character, 2298
Cultural Differences, freeform, 9057
Hakamata Tsunagu | Best Jeanist, character, 1605
Usagiyama Rumi | Miruko, character, 4337
Sexual Frustration, freeform, 3940
Sexual Fantasy, freeform, 13457
Awkward Sexual Situations, freeform, 10605
Midoriya Izuku Needs A Hug, freeform, 10545
Quirk Accident (My Hero Academia), freeform, 1508
James "Bucky" Barnes/Tony Stark, relationship, 9665
James "Bucky" Barnes/Peter Parker, relationship, 1053
OT3, freeform, 9166
Bucky Barnes Has PTSD, freeform, 1350
Fatherhood, freeform, 41309
Accidental Baby Acquisition, freeform, 4345
Baby, freeform, 26424
Language, freeform, 233820
Awkward Flirting, freeform, 16715
Pre-Slash, freeform, 53362
Post-Captain America: Civil War (Movie), freeform, 7710
Civil War Team Iron Man, freeform, 2428
Post-Civil War (Marvel), freeform, 8647
Tony Stark/Stephen Strange, relationship, 6468
Bruce Banner/Tony Stark, relationship, 4692
Non-Graphic Smut, freeform, 4045
Avenger Loki (Marvel), freeform, 1820
Steve Rogers/Sam Wilson, relationship, 3296
Sam Wilson is a Gift, freeform, 1377
James "Bucky" Barnes/Darcy Lewis, relationship, 2885
Time Shenanigans, freeform, 1859
James "Bucky" Barnes/Brock Rumlow, relationship, 1363
Brock Rumlow, character, 8512
HYDRA Trash Party, freeform, 1642
Body Horror, freeform, -2
Pain, freeform, 44362
Cock & Ball Torture, freeform, 3987
Steve Rogers & Sam Wilson, relationship, 2209
Alexander Pierce, character, 3219
Jasper Sitwell, character, 1666
Steve Rogers Is a Good Bro, freeform, 1401
Awkwardness, freeform, 72590
Don’t copy to another site, freeform, -2
Marriage, freeform, 208638
Post-Captain America: The Winter Soldier, freeform, 7895
Not Captain America: Civil War (Movie) Compliant, freeform, 3137
Not Avengers: Age of Ultron (Movie) Compliant, freeform, 1432
Eddie Brock/Venom Symbiote, relationship, 4078
Eddie Brock & Venom Symbiote, relationship, 895
Eddie Brock, character, 5758
Eddie Brock | Venom, character, 2522
Protective Venom Symbiote (Marvel), freeform, 413
Alternate Universe - Soulmates, freeform, 65782
Dreams, freeform, 34848
Venom Symbiote (Marvel), character, 6246
Alien Biology, freeform, 9027
Feelings, freeform, 131304
5 Things, freeform, 37226
Podfic Available, freeform, 5142
mentioned - Character, character, 0
If You Squint - Freeform, freeform, 7104
Old Married Couple, freeform, 2948
Sarcasm, freeform, 5209
Aliens, freeform, 30241
Intrusive Thoughts, freeform, 0
Licking, freeform, 12983
Human/Monster Romance, freeform, 4236
Alien Sex, freeform, 3812
Possessive Venom Symbiote (Marvel), freeform, 258
Rain, freeform, 15841
Potions Class (Harry Potter), freeform, 424
Porn, freeform, 358437
Fucking, freeform, 5487
Tentacle Sex, freeform, 11007
Jeong Yuno | Jaehyun, character, 15227
Lee Taeyong, character, 15956
Come as Lube, freeform, 3748
lapslock, freeform, 10071
Nipple Piercings, freeform, 4666
Kim Hongjoong/Park Seonghwa, relationship, 4657
Choi San/Jung Wooyoung, relationship, 3694
Park Seonghwa, character, 10076
Kim Hongjoong, character, 9812
Choi San, character, 9614
Jung Wooyoung, character, 9818
Kang Yeosang, character, 8185
Choi Jongho, character, 6642
Song Mingi, character, 7381
Jeong Yunho, character, 7882
Alternative Universe - Kingdom, freeform, 2596
Friends With Benefits, freeform, 33851
Blood Kink, freeform, 20996
Kim Seokjin | Jin/Min Yoongi | Suga, relationship, 8735
Kim Namjoon | RM/Park Jimin, relationship, 6487
Cute Min Yoongi | Suga, freeform, 2194
Carnival, freeform, 2100
Old Friends, freeform, 2784
Rejection, freeform, 4088
Jeon Jungkook/Park Jimin, relationship, 26273
Bangtan Boys | BTS Ensemble, character, 7178
Omega Park Jimin (BTS), freeform, 4062
Alpha Jeon Jungkook, freeform, 4778
Prince Park Jimin (BTS), freeform, 608
Servant Jeon Jungkook, freeform, 31
Political Intrigue, freeform, 21548
Morally Ambiguous Character, freeform, 6470
Love Triangles, freeform, 18352
Fantasy elements, freeform, 310402
Bickering, freeform, 11744
Mating Cycles/In Heat, freeform, 38316
Ritual Public Sex, freeform, 551
Mating Bond, freeform, 6707
Threats of Violence, freeform, 11582
Lee Heeseung, character, 5096
Nishimura Riki | Ni-ki, character, 3725
Park Jongseong | Jay, character, 5227
Yang Jungwon, character, 4604
Sim Jaeyun | Jake, character, 4746
Kang Taehyun, character, 8337
Choi Beomgyu, character, 9217
Kim Seokjin | Jin, character, 92815
Min Yoongi | Suga, character, 113262
Jung Sungchan, character, 1469
Qian Kun, character, 6491
Prom, freeform, 4556
Kim Junmyeon | Suho/Zhang Yi Xing | Lay, relationship, 1063
Kim Junmyeon | Suho, character, 12156
Zhang Yi Xing | Lay, character, 9110
Kim Jongin | Kai, character, 18864
Jackson Wang, character, 9471
Byun Baekhyun, character, 21825
Oh Sehun, character, -2
Do Kyungsoo | D.O, character, 16842
Kim Minseok | Xiumin, character, 10470
Jeon Jungkook, character, 121064
Kim Taehyung | V, character, 111941
Park Jimin (BTS), character, 114711
Kim Namjoon | RM, character, 95658
Jung Hoseok | J-Hope, character, 89859
Angels, freeform, 29940
Kim Seungmin, character, 17878
Unprotected Sex, freeform, 18908
Kim Taehyung | V/Park Jimin, relationship, 14095
mermaid, freeform, 19817
Sea, freeform, 5347
jikook - Freeform, freeform, 0
kookmin, freeform, 0
Choi Beomgyu/Kang Taehyun, relationship, 2732
Choi Soobin, character, 10344
Choi Yeonjun, character, 10574
Huening Kai, character, 7667
Sickfic, freeform, 42720
Kim Hyunjin (LOONA), character, 1624
Jeong Jinsol | Jinsoul, character, 2035
Lee Donghyuck | Haechan/Mark Lee, relationship, 9354
Mark Lee (NCT), character, 21147
Lee Donghyuck | Haechan, character, 22726
Alternate Universe - Superheroes/Superpowers, freeform, 19532
Sad and Happy, freeform, 3736
Kim Jongin | Kai/Oh Sehun, relationship, 2946
Lee Felix (Stray Kids), character, 22188
Hwang Hyunjin, character, 22192
